bmi160_accelerometer.x,bmi160_accelerometer.y,bmi160_accelerometer.z,bmi160_gyroscope.x,bmi160_gyroscope.y,bmi160_gyroscope.z
-2.7502506,-1.0654043,1.8882362,-0.5531222,-1.714892,-0.48281687
-2.1897318,-1.1757733,1.5454643,0.4693683,-1.6488476,-0.26657456
-1.2720844,-1.7865412,-0.13609178,1.2382002,-1.4156947,-0.1579208
0.023629123,-2.716153,-2.605784,2.3650837,-1.2740186,-0.18881255
0.46929234,-6.227919,-14.065908,3.0273921,-0.9725577,-0.0984009
4.5248275,-23.997618,-27.526134,0.84313196,0.6589798,0.33940986
6.2976103,-36.930824,-6.8578296,-3.0942357,-0.39426938,-1.5584359
-0.97507524,0.41006997,-8.002795,-1.4753478,-2.4902484,-1.8929191
-5.4020963,11.508579,-4.4192443,-0.8075798,-1.4732172,-0.5030563
-0.30927232,-4.4168515,12.485748,0.4342156,-0.0045272405,0.077362545
-4.518247,-33.967613,-22.577179,0.75684804,1.3959879,-0.67029786
5.0542397,-32.933018,13.027124,-1.8066353,2.8091526,-0.6820154
-14.181662,5.8094745,-2.9437702,0.68867314,-1.8778727,-0.37629357
-1.7895322,-0.35653058,8.267202,1.9943825,1.5258131,1.0433958
1.0537393,-15.563217,4.1590247,2.8038266,2.9273934,0.8729585
2.3545375,-19.182661,3.0212376,2.0295353,1.7250117,0.67482513
2.4215364,-11.962618,-2.5387847,2.536453,0.95285094,0.6449986
-2.4340987,-6.649355,-0.07866404,2.1903853,0.8686975,0.8047835
-4.019942,-6.17767,-0.31345975,1.9890563,-0.7607095,1.2168956
-0.7498508,-7.705786,0.5587241,2.1531022,0.40225863,1.301049
0.75673014,-8.544171,0.573081,2.0945144,0.44699842,1.163634
0.7830512,-9.524033,-0.3182454,1.7994449,0.60252243,1.0114387
1.4419748,-9.861719,-0.36131623,1.5950533,0.82622135,0.81650114
1.1234303,-9.5455675,-0.56500524,1.369224,0.7761554,0.58854127
-0.34277186,-8.68804,-2.8573294,1.2722877,0.71650237,0.4374113
0.26799613,-10.024731,-0.86919284,1.058309,0.60252243,0.5704323
1.2765709,-9.81147,0.62093747,1.1753515,0.5087819,0.6215635
1.1114662,-9.397213,-1.7243278,1.1371362,0.39586723,0.6418029
-0.2228316,-10.930115,-2.3976083,0.8623061,0.3692364,0.5651061
0.9532407,-13.342379,-1.015155,0.42036757,0.4395418,0.61730254
4.05075,-14.065908,0.49381876,-0.062049825,0.5013253,0.42143282
1.0609177,-15.292529,-4.4431725,-0.10572438,0.52263,-0.22929141
-0.39541394,-15.685251,-3.077768,-0.7543181,0.5631088,-0.4519251
1.6094723,-14.557035,-5.2624154,-1.6766768,0.39373675,-0.6958635
-1.9645073,-13.234702,-3.1591241,-2.9344506,0.3340837,-0.72569
-3.339483,-13.007085,6.5258255,-3.617132,-0.61370736,-0.74060327
-2.2399812,-14.429917,5.2776694,-3.3763893,-0.08122402,-0.8874723
-3.7683966,-18.013767,-4.9486566,-3.2229958,0.44593316,-1.2315426
-3.8377883,-18.198313,-4.493422,-2.7245998,1.758034,-1.2730867
-4.5206404,-14.810974,0.6855437,-2.520075,1.7867953,-1.2411296
0.1794617,-11.641681,3.370889,-1.815157,0.330888,-1.3975857
1.559223,-7.2987075,0.46749774,-1.8311355,-0.32196668,-1.5105004
0.93649095,-3.702893,2.3479571,-1.9140906,-1.4785434,-1.3465877
0.66101724,-2.2274187,2.7385855,-1.9748089,-2.0621579,-0.9844085
-1.0950154,-2.440679,2.1107686,-1.7746782,-1.8448504,-0.87468946
-3.5503507,-1.9591235,2.48704,-0.8022536,-1.4678911,-0.8011884
-3.5694933,-1.2236297,1.5933207,0.020905199,-1.3816072,-0.6788197
-2.5441687,-1.2140584,-0.65353966,1.0785484,-0.8661676,-0.34114087
-1.4111671,-1.4751751,-1.4679967,2.2862563,-0.48907512,0.069905914
-0.29252258,-2.6009982,-6.0290155,3.2255256,-0.44007438,0.45019412
1.8107685,-10.59482,-21.269203,2.5758667,-0.55618477,0.8228925
13.632509,-42.804607,-19.747965,-2.3561623,-0.095072046,-0.6138405
5.440082,-22.756939,-2.4598217,-1.787461,-1.6467171,-2.0110269
-4.2595234,6.669395,-4.963013,-1.1623024,-1.4529779,-1.4146295
-3.7516468,3.8691943,6.1881385,-0.06418029,-0.34220612,0.18601632
-4.0965123,-13.050156,1.2963116,1.6174232,-0.2804226,0.32982278
2.1723838,-37.9729,-13.682758,-1.4977176,1.795317,-0.40718532
-10.950154,-4.9582276,4.5278187,0.33621418,-0.48800987,-0.23461758
-7.222735,2.3886352,-1.5206388,1.4895952,0.50345576,0.94859
0.040677983,-7.114161,9.905687,2.12008,3.0562868,1.0700265
5.8710895,-18.650856,2.0820549,1.8079667,1.8741443,0.68867314
4.469793,-14.717355,-0.81655073,2.0018392,0.45445505,0.63754195
-1.0902299,-7.724929,0.007477571,1.968817,0.24473728,0.6631076
-3.7348971,-6.0457654,0.1274178,1.9528384,-0.52529305,0.7717613
-1.1739786,-7.98126,-0.49292147,2.0018392,-0.03328853,0.89106745
0.19860429,-8.958728,-1.6788642,1.9997087,0.29040915,0.7973269
0.58923256,-8.599505,-2.7376883,1.9560342,0.7655031,0.75258714
0.9699905,-8.676076,-1.166202,1.7345989,0.76763356,0.8015879
1.7270198,-8.958728,-0.6798607,1.4704211,0.58441347,0.78241366
1.1114662,-8.4197445,-0.49052864,1.4086375,0.46191168,0.7504567
0.3999005,-7.6770725,0.06520442,1.5492483,0.47575969,0.8612409
-0.2228316,-8.446066,-0.52163535,1.6824024,0.23728065,0.9645685
0.124426775,-9.602996,-2.3422742,1.6206189,-0.177095,0.9358072
0.52193445,-11.397313,-3.784548,1.0359391,0.37136686,0.5576495
2.361716,-12.539886,0.56829536,0.298931,0.80917764,0.51504016
2.7332017,-14.120944,0.44835514,-0.094006814,0.34473604,0.37775826
1.6671991,-16.078272,-1.9064814,-0.4348814,0.38414967,-0.18561685
3.1115668,-16.605291,-0.8979067,-1.06004,0.22023693,-0.71716815
-0.3906283,-15.469599,-6.4555364,-1.9545695,0.22449785,-1.2091726
-7.835896,-11.253744,-1.3363914,-3.4264553,-0.11957241,-0.67242837
-2.6593232,-13.689937,9.659226,-3.3604107,-0.3294233,-0.5499265
-1.6507485,-17.767008,-1.6764714,-3.1122115,0.10519176,-0.77775323
-3.12383,-19.87987,-7.7010007,-2.8162098,0.8772194,-1.1995856
-4.091727,-15.702002,1.1527423,-2.6862514,1.9252756,-1.3156959
-2.6159534,-11.608181,4.5855455,-1.9407214,0.3820192,-1.1953247
-1.0902299,-8.319246,-1.2284154,-2.1090283,0.025299285,-1.2049117
0.44775695,-6.4627147,2.1589243,-2.0568318,-0.91836405,-1.1346064
0.9388838,-4.874479,2.038984,-2.0951803,-1.3496503,-1.0195612
0.16271193,-4.1557345,2.4224339,-2.0099616,-1.8491113,-0.9854737
-1.9908284,-2.030908,3.5697923,-1.5062395,-1.5710856,-0.9535167
-3.5120654,-0.07866404,4.1350965,-0.8757547,-1.4231514,-0.8043841
-3.650849,0.7860422,1.9791634,0.23608227,-1.5371313,-0.63088423
-2.4269204,1.0567303,-1.8825532,1.6664239,-1.6531085,-0.24526991
0.6299106,-2.0835502,-9.555139,2.5737362,-0.7564486,0.09547151
3.0014968,-8.477173,-18.818653,1.5875967,-0.5412715,0.09760197
2.8049862,-24.71397,-17.66651,-0.29320538,-0.653121,0.34260556
1.9522442,-19.252052,-7.574181,-0.86829805,-1.0492545,-0.35711938
-1.2792628,-2.9243283,-6.623034,-0.87149376,-1.1046467,-0.6074491
-0.87936234,-11.534003,0.9945169,-1.1899984,0.41291094,-0.20692152
2.2612174,-13.038192,-3.5593238,0.88467604,0.6589798,-0.8832113
-5.933901,-17.149061,8.743972,-1.5083699,0.8581784,-0.5360785
-7.696813,-4.3737807,-4.491029,0.6460638,-0.8299497,0.3820192
-0.72352976,-6.7836523,11.2017,1.5897272,1.863492,0.934742
0.23449662,-15.572789,3.8787656,2.3491051,1.8752096,0.3820192
1.1497513,-16.588243,0.10348958,2.6546938,2.0307336,0.22649518
-0.91525465,-12.856337,-0.46899325,2.6131496,1.7644254,0.44912887
-3.080759,-8.697611,1.2675978,2.445908,1.3533785,0.8793499
-1.2122638,-8.187342,1.9624137,2.1690807,0.086017564,1.2147651
1.4180465,-8.275876,0.41006997,2.0614922,-0.31770575,1.1615034
1.4587245,-8.065308,-1.5254245,2.114754,0.095604666,0.74300003
-0.24705894,-6.95115,-2.3614168,2.0114262,0.5993267,0.71104306
-0.13668999,-7.4183483,-1.8176479,1.7664226,0.8645697,0.852719
0.5267201,-8.834301,-0.77796644,1.4352684,0.7910687,0.90491545
-0.35473597,-8.213663,-0.7253244,1.2595049,0.5279561,0.8282187
-1.3417753,-8.000402,-1.4201403,1.1604382,0.46191168,0.8995893
1.398904,-9.576674,-1.7937196,1.0551133,0.45445505,0.9443291
2.37368,-10.28824,0.07716853,1.0093083,0.67708874,0.8154359
1.0250254,-11.62493,-0.6750751,0.9336767,0.46723783,0.68547744
2.8456643,-12.882658,-0.8428718,0.5055862,0.39054105,0.665238
4.1775694,-14.98565,-0.100199446,0.18495108,0.2287588,0.45871598
0.53389853,-14.580964,-5.573781,0.19240771,0.31703997,-0.14939894
-0.16061822,-12.999907,-2.9653056,-0.6276886,0.42462853,-0.12716219
3.2120652,-14.240884,-3.3963127,-1.2496514,0.1904104,-0.24526991
0.98913306,-13.792828,-0.6367899,-2.5744019,0.05832151,-0.42209858
-1.724926,-14.597713,5.2202415,-3.461608,-1.3837377,-0.64686275
-4.288237,-14.72244,5.198706,-3.022865,-0.85445005,-1.2613691
-7.7039914,-18.11666,-4.33071,-3.1186028,0.61637044,-1.3997161
-6.0774703,-18.260527,-5.291129,-2.7949052,2.0019722,-1.4465865
-4.007978,-16.6029,1.102493,-2.3103573,3.0658739,-1.4838696
-0.7908279,-13.237095,6.952047,-1.4593693,1.5407264,-1.5243485
1.2335001,-8.963513,-1.5756737,-1.8460488,-0.38681275,-1.8620273
1.0010972,-5.849255,1.3516457,-2.120746,-0.8853418,-1.5765449
1.2000005,-4.045665,2.161317,-2.2144864,-1.8661551,-1.0845404
0.08135597,-3.5617166,2.038984,-1.8045048,-2.4529653,-0.8938637
-3.03051,-2.5986054,3.9888353,-1.1218235,-2.1665509,-0.86723286
-3.8832521,-1.6525432,2.9539394,-0.552057,-1.8054368,-0.91942924
-3.3299117,-0.75643104,1.454537,0.26058263,-1.5030438,-0.8182321
-1.8927227,0.3717848,-1.3459628,1.2168956,-1.3592373,-0.5541875
0.22492532,-1.3603196,-5.1499524,1.9815997,-0.8256887,-0.14300753
1.0920244,-5.4086766,-9.7348995,1.9091638,-0.38468227,-0.17283405
-0.35712877,-18.234205,-18.464216,0.12529804,0.13608351,0.044340324
2.9895327,-24.605993,-10.515858,-0.66603696,-0.63075113,0.23821273
5.363213,-9.91466,-8.326425,-0.6181015,-0.85445005,-0.5499265
4.6710887,-3.1112676,-8.170592,-1.1953247,-1.2335398,-0.0952052
1.559223,-6.2063837,3.054737,1.2158303,0.23728065,-0.8288844
-2.78375,-26.857939,-17.038692,0.8580452,0.25752008,-0.49559966
-5.6416774,-22.30649,12.823436,-1.2411296,0.26910448,-0.86510235
-16.924435,7.8074813,-4.275675,0.6151721,-1.7521752,0.25206077
-4.0414777,1.3420744,4.264309,1.8825331,2.165885,1.2595049
-0.19172491,-16.054045,7.4766736,2.5513663,3.6185966,1.127416
5.684449,-20.540888,2.5779674,2.4640172,1.8421874,0.394802
1.559223,-11.363813,-2.8669007,2.0849273,1.1009183,0.43315038
-5.1266227,-5.899803,0.38614175,1.9752083,0.15951864,0.78241366
-3.1887352,-6.6589265,0.11066805,2.0124915,0.22130217,1.1721557
0.6155536,-9.45464,0.9705887,1.9805346,0.9070459,1.0061126
1.7341982,-10.535,0.8341978,1.8473804,1.1914631,0.669499
0.50039905,-9.308379,-1.8320048,1.7303379,1.1488538,0.5001269
-0.057726845,-8.728718,-1.1159526,1.5439221,1.6184884,0.6716294
1.0274183,-8.659326,0.29042885,1.2350045,1.1296797,0.88893694
2.0144575,-8.831908,1.0016954,1.2786791,0.7292852,0.8963936
1.3076776,-9.385248,0.11545369,1.4405946,0.39054105,0.82395774
0.80937225,-9.16481,-1.5158532,1.388398,0.2595174,0.81650114
-0.06729814,-9.569496,-2.5339992,1.0849398,0.15951864,0.774957
1.247857,-11.12184,-1.5086746,0.44486794,0.67708874,0.69506454
3.4516466,-12.108879,0.6472585,0.21371238,0.7090457,0.5342144
2.2205393,-12.41546,-1.5756737,0.285083,0.6589798,0.19879912
-1.0447662,-11.862119,-4.0959144,0.08162348,0.8347432,-0.07709624
-0.3188436,-12.839288,-1.2140584,-0.5563179,0.8836108,-0.061117746
1.9235303,-14.408381,-1.6262221,-0.94606006,0.41610664,-0.35605413
0.49322057,-14.132908,-1.6501503,-2.3135529,0.4374113,-0.80012316
-2.69043,-15.766607,2.5085754,-3.1111462,-0.48055324,-0.9620386
-4.599603,-16.05913,5.205885,-3.0143433,-0.18242116,-1.2645648
-7.37109,-17.924934,-2.4335005,-3.137777,0.89426315,-1.2507167
-6.4010997,-17.985054,-6.2662044,-2.77147,1.6664239,-1.2762823
-3.0065815,-15.539289,-0.11455639,-2.327401,2.8208702,-1.205977
-0.8578269,-12.525529,7.045666,-1.6947857,1.3959879,-1.1729547
0.84795654,-8.050951,-1.1183455,-1.8854624,0.33195323,-1.4093033
0.9771689,-4.953442,1.198206,-2.0749407,-1.3432589,-1.0792142
0.5916254,-4.380959,1.5023935,-2.0472448,-1.7042397,-0.93221205
-1.4877375,-3.51386,1.4353945,-1.8364618,-1.9108949,-0.7161029
-3.2748768,-2.9195428,1.3082758,-1.490261,-1.8459157,-0.53714377
-3.298805,-1.3483555,2.0341983,-0.5999925,-1.6754783,-0.25698745
-2.3838496,-1.0776675,1.332204,0.108254306,-1.3890638,-0.05898728
-1.4566308,-1.4799608,-0.4642076,1.0348738,-0.987471,0.14553747
0.14356937,-2.7640092,-1.5804594,2.0891883,-0.7852099,0.18814678
1.5161523,-4.9749775,-8.462815,2.6866508,-0.886407,-0.05898728
2.2995026,-14.360525,-18.255741,2.0433834,-0.33368424,0.004926703
6.489335,-30.870403,-16.91905,-1.041931,1.8208827,-0.6223624
-0.12472588,-16.494923,-3.731607,-1.6330023,0.70371956,-1.7118294
-3.7803607,-1.6334006,-5.382355,-1.1186278,-0.8800156,-1.2730867
-4.5804605,1.5406786,-5.686543,-0.7436658,-0.6786866,0.10505861
-2.55374,-14.652748,0.04366901,0.9475248,0.39267153,0.29680055
1.1138589,-39.055653,-4.845765,-1.3475198,3.1532228,-0.26231363
-11.623136,3.3876386,4.132704,0.04540556,0.49386865,-0.28894445
-5.6440706,1.9121644,-5.303093,1.0700265,0.47149876,1.552444
4.280461,-8.326425,13.736298,3.1275241,4.320452,1.1700253
5.317749,-23.51367,2.2307088,2.1786678,3.0083513,0.8900022
8.472686,-16.205091,-0.6200402,1.8761417,0.71330667,0.41823712
-2.2639093,-5.480461,-3.9855452,2.4150164,1.9455149,0.41504142
-4.0414777,-4.6803613,0.71665037,2.1349933,1.4524453,1.0156997
0.3711866,-7.8233337,0.48903313,2.083862,-0.02157097,1.2318088
2.5965116,-9.646365,-0.74446696,2.0732098,0.3788235,1.0455263
1.4036896,-9.073584,-2.5004997,1.7973144,0.6685669,0.9443291
-0.19172491,-8.65454,-2.198705,1.6642934,1.0114387,0.99972117
1.7294126,-8.45803,-0.009272188,1.4789429,0.8443303,1.0965242
2.3425734,-8.237591,-0.20548365,1.4235507,0.692002,0.99652547
1.166501,-9.612567,-0.31345975,1.2168956,0.39373675,0.852719
-0.40977088,-9.787542,-1.5254245,1.1477885,0.06897384,0.74939144
0.48364928,-8.865408,-1.6429719,1.0252868,-0.10252868,0.7163692
1.2119647,-9.68465,-0.054735817,0.8516538,0.1968018,0.65352046
1.2598212,-12.41546,0.85094756,0.6897384,0.37456256,0.6418029
1.3124632,-14.695819,-0.11694921,0.51410806,0.33834463,0.6002588
0.6897311,-13.313665,-3.621537,0.18175538,0.48002064,0.20306005
-0.94396853,-12.877872,-4.174877,-0.22076954,1.2425944,-0.13461882
1.0345967,-15.27578,-0.35174492,-1.1729547,0.37349734,-0.42529428
2.7786653,-15.515062,-1.6190436,-1.998244,0.20425843,-0.8853418
-5.8067822,-14.149657,-2.033301,-3.3028882,0.12010502,-1.1963898
-4.9755754,-14.686248,8.568997,-3.507413,0.074300006,-1.0770837
-6.276374,-17.311773,0.49860442,-3.4498904,0.79852533,-0.9748214
-5.0644093,-18.571894,-6.4363937,-3.193169,1.2585728,-1.0067784
-3.286841,-17.012371,-2.0668006,-2.7885137,2.7750652,-1.1750852
-3.4064822,-13.574782,7.031309,-1.8353965,2.0680168,-1.4636302
1.4060824,-9.205488,1.5358931,-1.9247429,0.52049947,-1.5978495
1.3965111,-5.0419765,2.1107686,-2.3519013,-1.0535154,-1.4551083
1.6743777,-2.7424738,2.1732812,-2.410489,-1.9684175,-1.1889333
0.29192436,-1.925624,2.1227329,-2.199573,-2.3762686,-0.8491239
-1.8302102,-2.4335005,2.1083758,-1.9311343,-2.3783991,-0.57229644
-2.9778678,-2.4119651,2.1637099,-1.2198249,-2.1802657,-0.30492294
-2.5082762,-1.5613167,0.9059825,-0.18242116,-1.7074354,-0.145138
-2.6784658,-2.14367,-0.104985096,0.6908036,-1.0332761,-0.09307474
-2.6039891,-1.6764714,-1.43689,1.7473816,-0.20266058,-0.10585753
-1.114158,-1.463211,-2.902793,2.8347182,0.2095846,-0.07070484
0.9388838,-2.2154546,-9.112167,3.305418,0.049799643,0.0059919357
5.677271,-18.62932,-20.88366,1.5290089,0.5982615,0.3660407
10.753345,-37.127335,-12.870694,-2.0557666,1.4620323,-0.93540776
1.5209379,-12.448959,-6.4292154,-1.6788073,-1.129147,-1.6575025
-2.2974088,7.294819,-8.520244,-0.9002551,-0.7468615,-0.57868785
-0.9176475,5.066802,-5.3536415,-0.42103335,-1.1994524,0.5746932
-1.0495518,-13.359129,3.5961134,0.6908036,-0.36124715,0.72489107
1.669592,-39.53721,-17.39582,-0.1419423,1.5449873,-0.4838821
0.17467605,-15.314065,11.66172,-1.4093033,0.9571119,-0.83740634
-17.135302,7.3713894,-3.906582,1.0806789,-0.9279511,-0.027030287
-0.80757767,-3.7005002,8.473284,2.1211452,2.902893,1.2925271
-0.40498522,-16.224236,5.366503,2.7367167,3.6590755,1.2872009
6.707082,-21.575783,3.2656047,1.9815997,1.5279436,0.76536995
2.9629126,-10.451251,-2.9365916,2.4277992,0.54819554,0.23501703
-3.7731822,-4.7784667,-0.28953153,2.3384528,1.1286144,0.5778889
-3.4399817,-6.788438,1.1934203,2.2415166,0.16058388,1.1615034
-0.04336991,-8.968299,0.94426763,2.1317976,-0.145138,1.1721557
2.0431714,-10.312168,0.64965135,1.9475123,-0.031158065,0.92515486
0.6801598,-9.557532,-1.3770695,1.8473804,0.14993155,0.6428681
-1.1404791,-8.256734,-2.5627131,1.7218161,0.89852405,0.63754195
0.49800622,-8.275876,-0.77318084,1.4895952,1.0987879,0.84419715
1.913959,-8.558528,1.3010973,1.3393974,0.902785,0.9070459
0.63948184,-9.629316,1.4449657,1.4682906,0.37349734,0.8931979
-1.602892,-9.193523,-0.7851449,1.5684224,0.17230144,0.8665671
-1.0758729,-8.70479,-2.9533412,1.4938562,0.35751882,0.90491545
2.079064,-10.352846,-1.3986049,0.94219863,0.47362924,0.86017567
3.2913275,-12.942478,-0.11694921,0.6077154,0.57482636,0.5970631
1.4970096,-13.016656,-1.3531412,0.29147437,0.7090457,0.2147776
-1.3561323,-11.58186,-2.1388843,0.069905914,0.69093674,-0.04513925
-1.602892,-11.826227,-4.057629,-0.2580527,1.0945269,-0.14939894
3.0637102,-13.929518,0.5249255,-1.1985203,1.0082431,-0.20372581
3.0613174,-16.480566,-1.2786646,-2.1090283,0.9379377,-0.6841459
-3.7636108,-14.973686,2.1299112,-2.9355159,-0.08441972,-1.2411296
-4.4150567,-15.414563,6.2264237,-2.9962342,-0.3315538,-1.4497821
-5.7924256,-17.781364,1.8807586,-3.0420392,0.58441347,-1.4955871
-4.130012,-19.431814,-4.9342995,-2.8183403,1.6696196,-1.3709549
-4.3241296,-18.375381,-4.241876,-2.6777296,2.596239,-1.3869334
-3.993621,-15.196518,4.1997027,-2.007831,2.4822593,-1.5520445
0.0020937198,-11.957832,0.23030917,-1.4156947,0.116909325,-1.9057019
0.19860429,-6.404988,2.3814569,-2.1463113,0.21917169,-1.6883943
0.77826554,-4.706682,3.7253258,-2.2922482,-1.5849336,-1.3007827
0.38793638,-4.174877,1.9265213,-2.3178139,-2.36029,-1.0302135
-1.0133604,-3.2862427,1.6366907,-2.0376577,-2.9790573,-0.7607095
-2.3668008,-2.658426,2.4702902,-1.705438,-2.7682743,-0.6074491
-3.2365918,-0.8979067,4.182953,-0.9577776,-2.0046353,-0.3997287
-2.5872395,-1.4895321,1.8882362,0.17749445,-1.3326066,-0.35285845
-2.5082762,-1.3336995,-2.4717858,1.4256812,-1.0662982,-0.32090145
-1.9142581,-0.9409775,-3.501896,2.174407,-0.49120557,-0.06537867
0.392722,-2.6009982,-5.003691,2.400103,0.093474194,0.21584284
2.3952155,-10.786546,-12.401102,1.428877,-0.31131434,0.06671022
4.239783,-35.00251,-25.806293,-1.8641578,-0.03648423,-0.11011846
9.586545,-21.781864,-7.665108,-1.7448517,-0.91836405,-0.66603696
3.4683964,2.5612175,-7.303493,-0.8022536,-0.8927984,-0.77775323
-5.3255258,-3.077768,1.2915261,-0.4316857,-0.8693633,0.107189074
-4.49402,-20.291735,-2.5914268,0.2797568,-0.8075798,0.30106148
3.31047,-32.726933,-10.465608,-1.5978495,1.7878605,-1.1995856
-19.015762,7.170093,4.0274196,0.17855969,-1.1067771,-0.06431344
-12.967005,6.8874407,-9.138489,1.1477885,-0.9800144,0.97948176
-0.3044867,-12.089736,12.749258,2.9305892,4.5312347,0.9581771
4.6064825,-23.820549,1.5358931,1.5652268,2.457759,0.87828463
4.8266225,-14.142479,-0.9720842,2.174407,-0.24100897,0.298931
-3.0329027,-5.751149,-1.2523435,2.024209,0.95924234,0.58534557
-5.6823554,-5.3679986,0.6113662,2.2223425,0.101996064,1.2967881
-0.39541394,-8.582756,0.28085756,2.3043654,0.18188854,1.2967881
2.4071796,-10.293026,1.2891332,2.239386,0.13608351,1.0880023
1.7796619,-9.090333,-1.3603196,2.2638865,0.14673585,0.5991936
-0.47676992,-7.9980097,-2.3614168,2.1424499,0.5801525,0.6119764
-0.7908279,-8.216056,-2.2465613,1.7218161,0.89213264,0.8718932
0.8886345,-9.262916,-0.6200402,1.3393974,0.9315463,0.99972117
1.4347963,-9.605389,-0.485743,1.1796124,0.44699842,0.9038502
1.425225,-8.690433,-0.33020952,1.149919,0.18827994,0.8047835
1.2287145,-8.939586,-0.72053874,1.1881343,0.11797456,0.6418029
-0.14626129,-9.569496,-1.5182459,1.0242215,0.30106148,0.57575846
-1.7464614,-10.604392,-1.0776675,0.77282655,0.5950658,0.58641076
0.043070808,-11.737393,0.17288144,0.42995468,0.769764,0.6386072
2.0383859,-13.227524,0.65682983,0.20838621,0.5993267,0.45552027
1.0226326,-13.756935,-3.5593238,0.17962492,0.70371956,0.12529804
2.0431714,-14.061123,-1.9782661,-0.31131434,0.79532963,0.04647079
4.2278185,-14.140086,-0.7516454,-0.73514396,0.27123496,-0.19200826
4.0794635,-14.1568365,-1.4273187,-1.7160904,-0.2676398,-0.60531867
-2.0458634,-14.485251,-0.6583253,-2.8204708,-1.0588416,-0.7532529
-4.5131626,-13.943875,4.6549373,-3.1249943,-0.7724271,-0.93966866
-5.3757753,-15.865012,2.9853454,-3.165473,0.18082331,-1.0941274
-3.8258243,-17.937197,-3.611966,-2.7320564,0.5013253,-1.3274136
-2.961118,-16.624434,-2.3207388,-2.6404464,2.0754733,-1.5105004
-3.1645079,-13.912469,2.9805596,-2.195312,1.3352696,-1.5946538
1.0274183,-10.367203,0.8605189,-1.906634,-0.6051855,-1.6990467
2.091028,-8.036594,1.943271,-2.2464433,-0.7852099,-1.6979815
0.5724828,-6.2662044,1.9815563,-2.2421823,-1.8182197,-1.5573707
-0.49830532,-5.7655063,2.1370897,-2.1569638,-2.4625525,-1.5115657
-2.649752,-5.4445686,1.9935204,-1.8481793,-2.4582915,-1.4423255
-3.7923248,-4.42403,2.1155543,-1.4646955,-2.4348564,-1.3156959
-3.4689946,-1.7769699,0.8964112,-0.86723286,-1.9716132,-1.0408658
-2.7215366,-1.0079765,-0.095413804,-0.021704122,-1.4316732,-0.7363423
-1.7823538,-1.4273187,-1.1494522,1.0476567,-0.91303784,-0.2644441
-1.128515,-1.2834502,-2.699403,1.8196843,-0.6158378,0.16151595
-1.2433704,-3.065804,-8.098807,2.440582,-0.32516238,0.6599119
0.78065836,-16.095022,-17.575283,1.4959866,-0.2484656,0.99972117
7.006783,-30.319456,-11.050055,-1.6170237,-0.9236902,-0.46683836
1.9666011,-3.5904303,-10.137193,-1.0398006,-1.0268847,-1.4220861
-1.9812572,1.332204,-3.894618,-0.4125115,-0.6179683,-0.21011722
-1.27687,-15.737894,1.6342978,1.5119652,0.11477886,-0.18455163
-4.697709,-22.627428,0.11545369,-1.888525,1.0870703,-0.5222305
-9.213264,1.1599208,-4.939085,1.5630963,-0.7990579,0.63434625
2.4936204,-11.485847,9.436396,2.7164774,2.9359155,0.61091113
3.8997028,-16.667505,2.3623142,2.2244728,0.9059807,0.2765611
-2.0673988,-9.049655,-1.3986049,2.074275,0.9443291,0.42143282
-6.120541,-5.8396835,0.26141587,1.7569687,-0.2836183,1.0252868
0.011665011,-7.921439,1.2053844,1.8942506,0.4533898,1.1103723
2.3808584,-9.962517,-2.0428724,1.8388585,0.64513177,0.6545857
1.084846,-9.907482,-2.4095724,1.6653587,0.92089397,0.49906167
